screen_name,r,w
710,"[0.         0.6127104  0.40778171 0.89185722 0.44101718 1.05372758
 0.84879889 1.3328744  0.31568441 0.92839481 0.72346612 1.20754163
 4.05301559 4.66572599 4.46079729 4.9448728 ]",[4.05301559 0.31568441 0.44101718 0.89185722 0.40778171 0.6127104 ]
422,"[  0.          12.38157795   0.28720545 -10.45109513  -5.50980159
   6.87177637  -5.22259614 -15.96089672  -2.29603478  10.08554317
  -2.00882933 -12.74712991  43.42360738  55.80518533  43.71081283
  32.97251225]","[ 43.42360738  -2.29603478  -5.50980159 -10.45109513   0.28720545
  12.38157795]"
652,"[ 0.          0.79550304  2.87995526 11.71178423  0.03168919  0.82719224
  2.91164446 11.74347343  5.79708094  6.59258399  8.67703621 17.50886518
 -2.41594873 -1.62044568  0.46400654  9.29583551]",[-2.41594873  5.79708094  0.03168919 11.71178423  2.87995526  0.79550304]
944,"[ 0.          0.60694875  0.34361972  0.30853869  7.18521149  7.79216025
  7.52883121  7.49375018 -4.46760106 -3.8606523  -4.12398134 -4.15906237
 14.66713125 15.27408    15.01075097 14.97566994]",[14.66713125 -4.46760106  7.18521149  0.30853869  0.34361972  0.60694875]
1027,"[  0.           0.71309245  45.52404473 -44.51327542   3.04176855
   3.754861    48.56581328 -41.47150686  -4.13330363  -3.42021118
  41.3907411  -48.64657905  34.52697283  35.24006528  80.05101756
  -9.98630259]","[ 34.52697283  -4.13330363   3.04176855 -44.51327542  45.52404473
   0.71309245]"
474,"[ 0.          1.48366676  0.2413357   1.30924344  2.46648772  3.95015447
  2.70782341  3.77573116  0.61712958  2.10079633  0.85846527  1.92637302
 -1.81735141 -0.33368465 -1.57601571 -0.50810796]",[-1.81735141  0.61712958  2.46648772  1.30924344  0.2413357   1.48366676]
615,"[  0.           0.54547623  32.1934271  -26.99050143   1.89477037
   2.4402466   34.08819747 -25.09573106   5.97101619   6.51649243
  38.16444329 -21.01948523 -20.7423297  -20.19685346  11.4510974
 -47.73283113]","[-20.7423297    5.97101619   1.89477037 -26.99050143  32.1934271
   0.54547623]"
692,"[0.         0.04841309 0.61031776 0.11932033 0.68695228 0.73536537
 1.29727005 0.80627262 0.80957068 0.85798377 1.41988844 0.92889101
 2.15609895 2.20451204 2.76641672 2.27541929]",[2.15609895 0.80957068 0.68695228 0.11932033 0.61031776 0.04841309]
630,"[0.         0.12516408 1.24923284 0.82647229 0.3533455  0.47850959
 1.60257834 1.17981779 0.37931326 0.50447734 1.6285461  1.20578554
 0.16533089 0.29049497 1.41456373 0.99180317]",[0.16533089 0.37931326 0.3533455  0.82647229 1.24923284 0.12516408]
933,"[  0.           0.33481173   0.22690081 -21.76862545 -23.55057061
 -23.21575888 -23.3236698  -45.31919606  -7.57353133  -7.2387196
  -7.34663053 -29.34215678  29.53856943  29.87338116  29.76547024
   7.76994398]","[ 29.53856943  -7.57353133 -23.55057061 -21.76862545   0.22690081
   0.33481173]"
956,"[0.         0.83708363 0.32959678 0.90977166 1.01325089 1.85033452
 1.34284767 1.92302255 1.93829175 2.77537538 2.26788853 2.84806341
 0.85202431 1.68910794 1.1816211  1.76179597]",[0.85202431 1.93829175 1.01325089 0.90977166 0.32959678 0.83708363]
379,"[ 0.          0.88586081  0.69032575 18.95547543  0.15762575  1.04348657
  0.8479515  19.11310118  3.87763068  4.76349149  4.56795643 22.83310611
 45.31346888 46.1993297  46.00379463 64.26894431]",[45.31346888  3.87763068  0.15762575 18.95547543  0.69032575  0.88586081]
212,"[ 0.          2.70778503  0.58301572  2.13497897  0.96226738  3.67005241
  1.5452831   3.09724635  1.66643339  4.37421842  2.24944911  3.80141235
 -6.70557105 -3.99778602 -6.12255533 -4.57059209]",[-6.70557105  1.66643339  0.96226738  2.13497897  0.58301572  2.70778503]
850,"[ 0.          0.43273246  2.1212196  -1.07081746  5.62023619  6.05296866
  7.7414558   4.54941874  2.03605177  2.46878423  4.15727137  0.96523431
  3.78687477  4.21960723  5.90809437  2.71605732]",[ 3.78687477  2.03605177  5.62023619 -1.07081746  2.1212196   0.43273246]
310,"[ 0.          0.76013523 -0.49795632  2.04886391 -2.96422587 -2.20409063
 -3.46218219 -0.91536196 -0.92639652 -0.16626129 -1.42435284  1.12246739
  3.70969178  4.46982702  3.21173546  5.75855569]",[ 3.70969178 -0.92639652 -2.96422587  2.04886391 -0.49795632  0.76013523]
1032,"[ 0.          0.68877077  1.16927347  0.4076625   0.81449008  1.50326085
  1.98376355  1.22215258  2.21460358  2.90337435  3.38387705  2.62226608
 -0.63829392  0.05047685  0.53097954 -0.23063143]",[-0.63829392  2.21460358  0.81449008  0.4076625   1.16927347  0.68877077]
777,"[  0.          30.96592161   0.64297082 -29.96973114 -39.9940408
  -9.02811919 -39.35106998 -69.96377194   1.53709314  32.50301474
   2.18006395 -28.43263801 -62.18272958 -31.21680797 -61.53975876
 -92.15246072]","[-62.18272958   1.53709314 -39.9940408  -29.96973114   0.64297082
  30.96592161]"
69,"[0.         0.5208159  0.94325468 2.06012727 0.15760522 0.67842112
 1.1008599  2.21773249 1.11288396 1.63369987 2.05613864 3.17301123
 1.5174702  2.0382861  2.46072487 3.57759746]",[1.5174702  1.11288396 0.15760522 2.06012727 0.94325468 0.5208159 ]
903,"[ 0.          3.82512763  0.03490251 -3.01531517  0.95439274  4.77952037
  0.98929525 -2.06092243  0.84288818  4.66801581  0.8777907  -2.17242699
 28.96947054 32.79459817 29.00437305 25.95415537]",[28.96947054  0.84288818  0.95439274 -3.01531517  0.03490251  3.82512763]
852,"[  0.          17.88157913   0.79904897   6.32933936 -17.48846394
   0.39311519 -16.68941497 -11.15912458   0.66141565  18.54299478
   1.46046462   6.99075501   6.11159509  23.99317422   6.91064406
  12.44093445]","[  6.11159509   0.66141565 -17.48846394   6.32933936   0.79904897
  17.88157913]"
75,"[ 0.          0.77450037  0.65810946 -0.32062503  4.8575165   5.63201687
  5.51562596  4.53689147  2.12431209  2.89881246  2.78242155  1.80368706
  0.2120007   0.98650107  0.87011016 -0.10862433]",[ 0.2120007   2.12431209  4.8575165  -0.32062503  0.65810946  0.77450037]
103,"[0.         0.55316024 1.07924372 0.96094234 0.29886221 0.85202245
 1.37810593 1.25980455 0.68191296 1.23507319 1.76115667 1.6428553
 1.12505015 1.67821039 2.20429387 2.08599249]",[1.12505015 0.68191296 0.29886221 0.96094234 1.07924372 0.55316024]
734,"[0.00000000e+00 2.72757773e-02 9.03972272e-01 2.24542007e+01
 3.11806370e-01 3.39082147e-01 1.21577864e+00 2.27660071e+01
 5.34960671e-01 5.62236448e-01 1.43893294e+00 2.29891614e+01
 1.34530827e+01 1.34803584e+01 1.43570549e+01 3.59072834e+01]",[13.45308267  0.53496067  0.31180637 22.45420073  0.90397227  0.02727578]
637,"[0.         0.3369787  0.00931166 1.22683624 0.7576959  1.09467459
 0.76700756 1.98453214 0.69759115 1.03456985 0.70690281 1.92442739
 2.20112505 2.53810374 2.21043671 3.42796129]",[2.20112505 0.69759115 0.7576959  1.22683624 0.00931166 0.3369787 ]
868,"[0.         0.04315502 0.14753235 0.95951847 0.35027289 0.39342791
 0.49780524 1.30979136 0.26632762 0.30948264 0.41385996 1.22584609
 2.39134208 2.4344971  2.53887442 3.35086055]",[2.39134208 0.26632762 0.35027289 0.95951847 0.14753235 0.04315502]
640,"[0.         0.07677444 0.47560755 0.99300165 0.11047332 0.18724776
 0.58608086 1.10347496 0.90512342 0.98189786 1.38073097 1.89812507
 1.12507864 1.20185308 1.60068618 2.11808028]",[1.12507864 0.90512342 0.11047332 0.99300165 0.47560755 0.07677444]
624,"[  0.           0.19596889  59.78176765   5.35309672  48.31446251
  48.5104314  108.09623016  53.66755923   3.92287345   4.11884234
  63.7046411    9.27597017   0.69596722   0.89193611  60.47773487
   6.04906394]",[ 0.69596722  3.92287345 48.31446251  5.35309672 59.78176765  0.19596889]
391,"[0.         0.49924325 1.15949079 0.88486978 0.84169899 1.34094224
 2.00118979 1.72656878 0.92658857 1.42583182 2.08607937 1.81145836
 1.64965159 2.14889484 2.80914239 2.53452138]",[1.64965159 0.92658857 0.84169899 0.88486978 1.15949079 0.49924325]
257,"[ 0.          0.93555857  0.78250034  3.62912912 -2.95619025 -2.02063168
 -2.17368991  0.67293887  2.66894104  3.60449961  3.45144138  6.29807016
  3.92228962  4.85784819  4.70478995  7.55141874]",[ 3.92228962  2.66894104 -2.95619025  3.62912912  0.78250034  0.93555857]
208,"[ 0.          0.58379652  0.73171763 -0.83304902  0.63512215  1.21891866
  1.36683978 -0.19792687  0.41089783  0.99469435  1.14261546 -0.42215119
  2.50081249  3.08460901  3.23253013  1.66776348]",[ 2.50081249  0.41089783  0.63512215 -0.83304902  0.73171763  0.58379652]
609,"[ 0.          0.93214507  0.578836   -1.06943483  0.01828326  0.95042833
  0.59711927 -1.05115157 -1.59560185 -0.66345678 -1.01676584 -2.66503668
  2.89849407  3.83063914  3.47733007  1.82905923]",[ 2.89849407 -1.59560185  0.01828326 -1.06943483  0.578836    0.93214507]
462,"[0.         0.78716255 0.85440231 0.80801332 0.63019601 1.41735856
 1.48459832 1.43820933 1.20138295 1.9885455  2.05578526 2.00939627
 0.64674142 1.43390397 1.50114373 1.45475474]",[0.64674142 1.20138295 0.63019601 0.80801332 0.85440231 0.78716255]
20,"[  0.          25.90516742   0.26441606   5.57120874 -25.45121912
   0.4539483  -25.18680307 -19.88001038   2.97682041  28.88198782
   3.24123646   8.54802914   0.75020529  26.65537271   1.01462135
   6.32141403]","[  0.75020529   2.97682041 -25.45121912   5.57120874   0.26441606
  25.90516742]"
887,"[ 0.          1.9838569   0.25332843 -0.49519735 -1.97372186  0.01013503
 -1.72039343 -2.46891922 -2.44713416 -0.46327726 -2.19380573 -2.94233151
  1.78729733  3.77115423  2.04062576  1.29209998]",[ 1.78729733 -2.44713416 -1.97372186 -0.49519735  0.25332843  1.9838569 ]
60,"[ 0.          0.99916428  0.40332158  2.83058585  0.06611975  1.06528403
  0.46944133  2.8967056  -0.42981223  0.56935205 -0.02649066  2.40077362
  0.61939235  1.61855663  1.02271392  3.4499782 ]",[ 0.61939235 -0.42981223  0.06611975  2.83058585  0.40332158  0.99916428]
534,"[0.         0.78312388 0.15844429 1.70230812 0.45397937 1.23710326
 0.61242366 2.15628749 0.07850285 0.86162673 0.23694714 1.78081097
 1.09401499 1.87713887 1.25245928 2.7963231 ]",[1.09401499 0.07850285 0.45397937 1.70230812 0.15844429 0.78312388]
348,"[0.         0.66116506 0.22115046 0.0523022  1.83976097 2.50092602
 2.06091143 1.89206317 0.99664123 1.65780629 1.21779169 1.04894343
 0.3594816  1.02064665 0.58063206 0.4117838 ]",[0.3594816  0.99664123 1.83976097 0.0523022  0.22115046 0.66116506]
324,"[  0.          24.87315701   0.89884514  84.43037521  15.82644794
  40.69960495  16.72529308 100.25682315  35.81228083  60.68543784
  36.71112597 120.24265604 -92.29119894 -67.41804193 -91.3923538
  -7.86082373]","[-92.29119894  35.81228083  15.82644794  84.43037521   0.89884514
  24.87315701]"
1062,"[0.         0.28095808 0.99660611 2.37230973 1.22381111 1.50476919
 2.22041722 3.59612085 1.27132853 1.5522866  2.26793464 3.64363826
 1.17569575 1.45665383 2.17230186 3.54800549]",[1.17569575 1.27132853 1.22381111 2.37230973 0.99660611 0.28095808]
945,"[0.         0.18751502 0.54778126 0.95666377 0.50784687 0.69536189
 1.05562812 1.46451064 1.34779319 1.53530821 1.89557444 2.30445696
 6.06088372 6.24839874 6.60866497 7.01754749]",[6.06088372 1.34779319 0.50784687 0.95666377 0.54778126 0.18751502]
742,"[ 0.          0.40403726  0.8643045   0.70780395  0.03753983  0.44157709
  0.90184434  0.74534378 -0.07645605  0.32758121  0.78784845  0.6313479
  1.12371526  1.52775252  1.98801977  1.83151921]",[ 1.12371526 -0.07645605  0.03753983  0.70780395  0.8643045   0.40403726]
766,"[ 0.          0.69125182  0.89907389  2.68601725  2.04596245  2.73721428
  2.94503634  4.73197971 -0.67473859  0.01651324  0.2243353   2.01127867
 -2.38661583 -1.695364   -1.48754194  0.29940143]",[-2.38661583 -0.67473859  2.04596245  2.68601725  0.89907389  0.69125182]
278,"[ 0.          0.76220762  0.73624411  2.70796171  1.73511149  2.49731911
  2.4713556   4.4430732   2.44947574  3.21168336  3.18571985  5.15743745
 -0.92508415 -0.16287653 -0.18884004  1.78287756]",[-0.92508415  2.44947574  1.73511149  2.70796171  0.73624411  0.76220762]
34,"[ 0.          0.47510612  1.2491567   2.46392164  0.29863014  0.77373625
  1.54778684  2.76255178 -3.21817757 -2.74307145 -1.96902087 -0.75425593
 -0.03977889  0.43532722  1.20937781  2.42414275]",[-0.03977889 -3.21817757  0.29863014  2.46392164  1.2491567   0.47510612]
978,"[0.         0.59188233 0.84442532 0.42625653 0.06037423 0.65225656
 0.90479955 0.48663076 0.24037877 0.8322611  1.08480409 0.6666353
 1.94705958 2.53894191 2.7914849  2.37331611]",[1.94705958 0.24037877 0.06037423 0.42625653 0.84442532 0.59188233]
134,"[0.         0.39607599 0.25443967 1.27625329 0.69801915 1.09409514
 0.95245882 1.97427244 0.37271997 0.76879596 0.62715964 1.64897326
 1.55361856 1.94969455 1.80805823 2.82987185]",[1.55361856 0.37271997 0.69801915 1.27625329 0.25443967 0.39607599]
1013,"[0.         0.55986665 0.87438467 0.79686813 0.56852812 1.12839477
 1.44291279 1.36539625 0.33509862 0.89496527 1.20948329 1.13196675
 0.67427185 1.2341385  1.54865652 1.47113998]",[0.67427185 0.33509862 0.56852812 0.79686813 0.87438467 0.55986665]
725,"[0.         0.05798864 0.52831828 0.9236212  0.19331002 0.25129865
 0.7216283  1.11693122 0.57187679 0.62986543 1.10019507 1.49549799
 1.10901929 1.16700793 1.63733758 2.0326405 ]",[1.10901929 0.57187679 0.19331002 0.9236212  0.52831828 0.05798864]
1060,"[  0.           0.91752719   7.4051107   -6.04963052 -18.5006344
 -17.58310721 -11.0955237  -24.55026492 -15.04118338 -14.12365619
  -7.63607268 -21.0908139   54.46843881  55.385966    61.87354951
  48.4188083 ]","[ 54.46843881 -15.04118338 -18.5006344   -6.04963052   7.4051107
   0.91752719]"
141,"[ 0.          0.38906677  0.37147928  2.46268849 -9.13053959 -8.74147282
 -8.75906031 -6.6678511  -2.82269688 -2.43363011 -2.4512176  -0.36000839
 14.84897381 15.23804058 15.22045308 17.31166229]",[14.84897381 -2.82269688 -9.13053959  2.46268849  0.37147928  0.38906677]
402,"[0.         0.38034997 0.39095606 0.22982343 0.46444647 0.84479644
 0.85540253 0.6942699  0.62011444 1.0004644  1.0110705  0.84993786
 1.54957653 1.9299265  1.94053259 1.77939996]",[1.54957653 0.62011444 0.46444647 0.22982343 0.39095606 0.38034997]
433,"[ 0.00000000e+00  3.87351582e-01  6.28261937e-01  3.12696236e+00
  1.85144333e+00  2.23879492e+00  2.47970527e+00  4.97840569e+00
 -7.72145350e+00 -7.33410191e+00 -7.09319156e+00 -4.59449114e+00
 -7.08708660e-04  3.86642873e-01  6.27553228e-01  3.12625365e+00]","[-7.08708660e-04 -7.72145350e+00  1.85144333e+00  3.12696236e+00
  6.28261937e-01  3.87351582e-01]"
873,"[ 0.00000000e+00  1.10298920e+00  5.12168387e-02  8.45081086e-02
  6.21890611e-01  1.72487981e+00  6.73107449e-01  7.06398719e-01
 -4.98586077e-02  1.05313059e+00  1.35823098e-03  3.46495009e-02
  4.78035096e-01  1.58102429e+00  5.29251935e-01  5.62543205e-01]",[ 0.4780351  -0.04985861  0.62189061  0.08450811  0.05121684  1.1029892 ]
247,"[  0.           0.99247051   0.90355494  16.42148914  31.32540151
  32.31787202  32.22895645  47.74689065  10.85754765  11.85001816
  11.7611026   27.27903679 148.73725055 149.72972105 149.64080549
 165.15873968]","[148.73725055  10.85754765  31.32540151  16.42148914   0.90355494
   0.99247051]"
459,"[0.         0.26080468 0.91751113 2.22222789 0.91604327 1.17684795
 1.83355441 3.13827116 0.45495901 0.71576369 1.37247015 2.6771869
 1.8409507  2.10175537 2.75846183 4.06317858]",[1.8409507  0.45495901 0.91604327 2.22222789 0.91751113 0.26080468]
1056,"[ 0.          0.38191199  0.3111922   0.20139989 -2.88873214 -2.50682015
 -2.57753994 -2.68733225  0.53814912  0.92006111  0.84934132  0.73954901
  3.74457022  4.12648221  4.05576243  3.94597012]",[ 3.74457022  0.53814912 -2.88873214  0.20139989  0.3111922   0.38191199]
858,"[ 0.          0.93597203  0.51792918 -1.07317845  1.36381401  2.29978604
  1.88174319  0.29063556  0.26406083  1.20003286  0.78199001 -0.80911762
  4.5832677   5.51923972  5.10119688  3.51008924]",[ 4.5832677   0.26406083  1.36381401 -1.07317845  0.51792918  0.93597203]
660,"[0.         0.23428417 0.82485712 2.35693512 0.49830941 0.73259359
 1.32316653 2.85524453 0.40252066 0.63680483 1.22737778 2.75945578
 0.36163631 0.59592048 1.18649343 2.71857143]",[0.36163631 0.40252066 0.49830941 2.35693512 0.82485712 0.23428417]
737,"[ 0.          0.07678136  0.48601348 10.52849153  4.66741833  4.74419969
  5.15343181 15.19590986  2.61388486  2.69066622  3.09989834 13.14237639
  0.84863052  0.92541188  1.33464399 11.37712205]",[ 0.84863052  2.61388486  4.66741833 10.52849153  0.48601348  0.07678136]
49,"[ 0.          0.6338086   0.45819271  2.78181539  0.4527604   1.086569
  0.91095311  3.2345758   0.62677299  1.26058159  1.0849657   3.40858839
 -0.79151903 -0.15771043 -0.33332632  1.99029637]",[-0.79151903  0.62677299  0.4527604   2.78181539  0.45819271  0.6338086 ]
774,"[ 0.          1.04213673  0.09314848  0.53728384 -1.2093165  -0.16717978
 -1.11616802 -0.67203266  1.47591808  2.51805481  1.56906656  2.01320192
  1.36229034  2.40442706  1.45543882  1.89957418]",[ 1.36229034  1.47591808 -1.2093165   0.53728384  0.09314848  1.04213673]
632,"[0.         0.3271453  0.04544736 2.84056746 0.18569882 0.51284412
 0.23114618 3.02626627 0.16524989 0.49239519 0.21069725 3.00581734
 3.73594467 4.06308998 3.78139203 6.57651213]",[3.73594467 0.16524989 0.18569882 2.84056746 0.04544736 0.3271453 ]
357,"[0.         0.63869489 0.92091    0.59089219 0.84726191 1.4859568
 1.76817191 1.4381541  0.52962294 1.16831783 1.45053294 1.12051513
 1.83157273 2.47026762 2.75248273 2.42246492]",[1.83157273 0.52962294 0.84726191 0.59089219 0.92091    0.63869489]
798,"[0.         1.05555371 0.83862342 0.98278978 0.51491919 1.57047291
 1.35354261 1.49770897 1.07022319 2.1257769  1.9088466  2.05301297
 0.12512844 1.18068215 0.96375186 1.10791822]",[0.12512844 1.07022319 0.51491919 0.98278978 0.83862342 1.05555371]
892,"[ 0.          0.33561032  0.23906511  7.45428252 -4.2267788  -3.89116848
 -3.98771369  3.22750372 -3.10398911 -2.76837879 -2.864924    4.35029341
 12.17171191 12.50732223 12.41077702 19.62599443]",[12.17171191 -3.10398911 -4.2267788   7.45428252  0.23906511  0.33561032]
180,"[  0.           0.89106855  16.88346324   3.960695    17.87067463
  18.76174318  34.75413787  21.83136963   5.43662429   6.32769284
  22.32008753   9.39731929 -18.04090797 -17.14983942  -1.15744473
 -14.08021297]","[-18.04090797   5.43662429  17.87067463   3.960695    16.88346324
   0.89106855]"
71,"[  0.           0.3934737    7.47045742  -5.63016997   0.43057097
   0.82404467   7.90102839  -5.199599     0.62175065   1.01522435
   8.09220807  -5.00841932 -11.00475085 -10.61127715  -3.53429343
 -16.63492082]","[-11.00475085   0.62175065   0.43057097  -5.63016997   7.47045742
   0.3934737 ]"
430,"[0.         0.84370784 0.37870617 1.31087687 0.02885062 0.87255846
 0.40755679 1.3397275  0.01648054 0.86018838 0.39518671 1.32735741
 0.64641183 1.49011967 1.025118   1.95728871]",[0.64641183 0.01648054 0.02885062 1.31087687 0.37870617 0.84370784]
650,"[ 0.          0.26176065  1.87902984 -0.95496385  0.10403166  0.36579231
  1.9830615  -0.85093219  0.06721253  0.32897318  1.94624237 -0.88775132
  0.92504073  1.18680137  2.80407057 -0.02992313]",[ 0.92504073  0.06721253  0.10403166 -0.95496385  1.87902984  0.26176065]
